numeroruc,canal,grupo_propension_cartera,prioridad,experimento,rol_experimento,grupo_gestion_asignado,score_propension
6412CAF38072071B1332A6059B2C28F5B6402DFAE6F1E3FB92B6D2D8FC702AF8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3594473955304003
99FA00E85AFF1B094008DE8483D7CC6F34834F6A89CE18981673B4AD4CE2394E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3594074908196843
F8E95230F650A6009452F8C95DF3E3CA81194797A78DA9CB70D94B4227FC935E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3593788943399164
F1649E2BEB6536B5E7EF8C1F05AA756770528BC532E6BB9BD9CDC98C6F672746,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3593788943399164
984F79AF0161094D165102EC6EA1E57B403C08CDBFB23C12627F38B7E37A443F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3593782371689616
2DF7143BB2ED1329345C96CC70EDB2DEE545DA672835BB789AFB437EB1530751,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3593537793490195
8078C4C47B3CD702DFA49134A639F8F64B1696AD7E7915CC69EC02C50A9EADF2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.359340880207703
726D5C44582FF8CF2B42EDE98168C8E947ED972CA02A170E5E6417833892B777,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3593170714688171
44FFF71E8A539875CCFC3A166A137A260ADEE8C94944262E7D92D1F0BA4357E3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592740793481732
A2C2FA4564294894AB25D4B68CAD072082A6F3521F45D6761970EE14F191067A,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592636273944524
9E36BC57E30327809F56E751B77AA4A4781FD5ED4B40054C5659B02E3A8E4CF8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592593644696031
6F791506F8D060D66913EB30698880BED154D78EB6B1CDFB15AD5B6AB8F6DB36,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592585363569812
3AE86D4BEF94D172C7E3E1E891665E8F9535184E4C0216AC6B7BC39CAD673BB1,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592526362133719
AC42D2DFD9A97013B0694A370E40283E37268C8DAB393F9D19C30FF4683EB3FF,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3592423555134444
5D870A48DFBC7D6B341FB00B12610FE6F351ACC0A94D32AC7F1A59902403F2A4,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3591875644763071
508C3778CDCA68CE1A5D80862F2E9E88F7A4016B76789372FA11F7D5DC482CBC,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.359174520565869
00B0D10ADFD83DDFA3A505715DD3A7678CFD9565FA60834A610D4E4358897888,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3591581276721619
D3646043229D81F0D390A7722CA1CE24DB3BCAFEFE1D28A1784863FF7DAE99E8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3591480595817146
058DA03C2C6B5A5388AA894B9AA67490BA2A44C51929E39F5C6F04E2C313E897,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3591309783136598
B33D53FD5E64B12C00D84E407C4BD399BDEE3FE1447F4375779C85F1821E58FF,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3590849293534046
4968B1027B156E129E46646CB62F720085DB4638BE24455A04D93EDA6EFCBE24,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3590821188156587
9C80A5AE184B99BC2BF95044624877BC37A5FC2E41F4195384C531E09D7AF914,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3590449088152567
6A6224758CDFAC75BDDF88CD45F7F7BED0FB688E7593CC8BB9DCC488248D6A48,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3590311704812565
7D3B8BFFF81ACD298B7BCC8B751900D54B4CF1CB0CCD12945F2A2AAE30008DE3,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3590217468707711
40DF98F0EF6403BB21ED03171641ED1482C794DD609D768F172E6C88A6E0CE29,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358992694016383
F843D7E035CE0BD1E8102AFF7F2FFB9DB2B68ADDA785CFB1CFC6D256C073B02D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589681965372301
556216A70C9DBB791560D8E151E660504CD7144E2530FB1AC2A67A916155FB0C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358952722881334
677F6334CB94277274A3D34F1B001A8176FF44840D44AD5CB67022B4EF47AFB2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589495550324205
DEB6927ADF8FA3419A0E2A5C0F606F9DEDB4E616CACF908B1C6DE856D044648D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589435701114346
527740D66C0C98885166CBBF825935BBB3DC61718DECE0618162819A483AEBD2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358935528442872
BE5A841B158B4673D4AEFFEA05092C7554AE1E789EA622A799F81E38D2B45713,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589177015280569
FDA9B2F4FA1C4DA087CB4A73F46381003E1188AC5752C2CDCB5DDE1A81BEE046,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589171955377407
77775F18DA6AF6C1F4D1CADFB9C0CBE4FEFD406E83790D54576A108E11FCB73B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589150608244723
7EA243D5C45B85805C2C69586322F5B183A4FBD054F2A41A3ADF7BE075F052F2,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3589101289260161
1F2F710809B5338E65826E27D5DDA3F116BDA8DF103DEDAF294FA02EE0ACA533,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3588308243001049
8EEE342DD7E404F8DC1EDCD6FE7BF63404F7DDB663B7D6220143F64F7CBBA3A6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587877811675631
C2BBE39D4F4A5BA707BBFDFED4EDF10EA263912EA50038F0458AF10E5BC7342D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358785805240931
F16E247AB7DE5A4D8F8BF6AB863C88C2F8082B14E28AD4BF677A964FB764EB5C,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587662848258782
E012516F6CFD6F23F03B0724D8772D021E50542926E1E49EC6B85302492881C2,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587656745138741
D4E6488762597F6FA98CD9407DF0552DEC0A6C050B8FAB57E47425DFF61E2D37,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587599310664543
8873DE2B22DEAD8624F7765EAD7AA9A46C7DB234A37F5669900E33E302298F59,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587528981605481
02DEF79EC392053FFD47E22749B6327B992A28BDCFEE74929F01ABE4923ED15B,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3587148014002759
69DD63651824435A03F38C8B07EA39512A203CA580ABD58EDAABE1BC005E8F1A,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586991497734161
5899C03A82F68A1A5D214AE191BF940EBB840C883CB87BDC66C4C3C5E8D96153,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586987796859551
A5A963DB49C9C5F4D2B41F3948DFA738B264BC09E05079BA660F48E393CF519F,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586761764955398
853453560E1246B95B891D4C23D1762FAFCCFAAC283AE7255880EEC1E0AD6697,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358673794901938
A7F245A3CF68EF91FF7196B446820A73AE43DB9BBA38EC566A7FCB7113DC3A88,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586701683995567
42BBEEC1466D6F23B83CF1858B4687FF242C1A795A1FBBDA421AD1E9D95E63FF,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586627779578637
E6E6974B90E701C6F21BC7362D672C1BC229066AEF05FF570CB466479560EF40,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358662514311153
5D2A5D948AD30B7318B5DB0BAA6202FD32C8F55203AED0A84CC144A451DE0E44,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586581972893667
6A31ECF47E90AB596BEC72D63E13A8125FED94334B345D834FCA490FBA966906,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3586577438416514
D99BBB18B6FAF98C2086CB9FEB8C56499803F9EAFB406338460D74881B44072D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585783228241636
B68C9085D3161948546E3EEC9F70645BE9A0A6B223391CB710393CFC3A6EA466,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585676162588728
A152A125F4A74885E7E0DC6A61AFC2A90FB9872EE88E7899E975FF92BB845611,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585570070668605
BEF3193513CEADCB40EBC5BBC69F428439AB20658D98E76361FA9C7D67A06D9A,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585254400094601
8C9A6512E9FFC76009B7D548602D6D76AE2BDE9BA927E9150923C6B04CFEBDE2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585202199477835
9FE144C9BC87BF72C0A004AEFC6295AB8FD623F9DF2D29443B15EEC0B60CF67A,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585196056949388
381B5C8EF47CAC9C107D5ACDD2B85780E06169A7A3CAD07E049603A8B02D2349,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585192978187989
4C15A36978FCACBAF07DB985924E37ACCB47824829302647B5F8DEC057106E9C,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585172366905989
12AA9F8AC09D5249B82246B2FFC8726A90BFEB3DCC45BB996645A071666E2CE6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3585061850742274
E72627E58BF3901B6779B7E93D754016E5A2397BABE72A7A3FD392FE6DCF6CB7,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3584797680320372
890F26AB5CE4ED079B92C10A4FCB8E47412DD48BD9DA31BE36AADC8386D9F021,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3584770844018186
923125B343DD890CA4531B572864CF5317DB688DA4D6FC93C1B0D6F183930F89,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.358402001731009
01F507EAEED76CE2FE32F1AB2384F30B32E52D8284854B1BAEE545FCCE4E1DE2,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3583445465779903
497E97252B0CE97E52E7D644CDEDD47E9C535315E8FA149E2EAC33E899B9FB6E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3583392932138483
040009AE58706672AFBE64150F4C02B8F3479B18207E6EEC05ABB188354C944B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3583080213054009
DD59F73E98BCCF58B14767BD521B468B14F60DE8FBA3BEC78EC555EC59535D7A,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582961599041803
5AB9ABABF65F66E4917EC8999017A0FA3990A5916C50648834074C2EF8619458,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582868758521824
0BB8E13F19D912387D9ED0F2F8080B13B3F518F73D848A4E886D361AD9B6218B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582645201600576
7E5DD230625A58D9D2DD743DEDD5BEA314B110088D69BF5E82EF732BAA24A70F,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582608875020573
3BF2ADDE99FA12E997A3AC2DF0E5E7D61DB39171D926ACBE0BB61168B4682E1E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582521614826864
815630DADC8ACA069259F290B99621929BD22AC113C941A8EF750D4E31D909A2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582483056506011
292E0100B5F2D06CA9E0CCACFB783FBCC0EF5AC2EB75066AFE8B75DFF27B5BC2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3582463889768169
E432E714AEF8DE9C290F983AC13A30DAD0ED06F4CB4C2251A255C8C012D7463B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581659257481324
746E09DBBF2F2690C7AB880BDC26D3D744A528549CAD83A6371C2F6D4BC7F072,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581484643228143
09EB4D19A5AA83F2E6A78707A6B9DA8C56A304070F333012D27CD0144EB6C45A,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581420028724303
A9E4E954AF2E3CB39A08D9C402292DD956BE68945439DAF198E2142A6E208B1B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581420028724303
B29BD7EC4939789F32D47FB5F95685B7E57F2AE7C8581DD6109E8E7F6027A4B2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581366348694325
07CCD71620A29E0727DA3AFD53BFF92E028A80AB03710432BD0CCCD307E49FD2,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3581075823250631
5471A0EEADD77F0BCF6864590D26C166898DEFF54E53881D0A37A8109CC63690,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3580903319853681
14A4108149E9A899F729BB765939963377BD2986BB7BA091B65FB04F844651C9,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3580828505802039
5748A98013EEB9A8B928068B570FEF0D26A1D79027D28B2DF17BC176042EF1FC,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3580772443070594
5D096FC12E31C9D633C56EDB3822BA5115809322CC4745027B4437B5DC880D9A,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3579667603951662
3CD52B676D25493E76175FD707A550043B7B45B4A3CBA1226ACF88024EDA83BE,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3579263610752089
B2BB9722E0EFDCEE79EE6FC71D896AA9C220ED03A0976CD82D360460F08BBC2B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3578452079072245
A3CEDE79C31189463D35A2179649BA080D124255BE3158E35E512CCC3754111F,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3578348922079181
F2755EBA6C0B2B4FA4899F244CDCC0DC92902E9921E500F258F5866BC8CB85BD,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3577963775316743
D6E8E5B372B231A762FAA4ADD6FC520522DA3DCFC21145011D8DDFEA9A37C6E4,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3577448827552261
CC87869616FD454B23E69972DE210DB2863AA8F7F6B252C73DA78A0FBD4B733F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3577313343520074
7198DE8B87F708C674B8A4CDA83F66886FA330B528FD271FE1BF18C85D0B1D81,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3577137334730107
51B879DF716849D30E9DFFF621F699878DB31E07B47FEF2D8DB6ABD268B02A5B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3577053967298834
E57746B73140033E205648AC0E26A56821A214C2E7CC00FAB9B27511E41E8895,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576868267418811
438BE2EB13E06B524BDF4AEF19AC34F1ED692D8F05FC4358DA7E11C5FC446188,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576575565838725
C7D1558B1EB5BCBD4AF5ED99AA38769E0AC29B34DDEF717EA831BE452F9BD602,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576554117668259
956E6F2CC336C87BF324FED3546A3C4BC483F5815DD474CCCA1C0E27D483DF07,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576525269954556
FC575078AD62A5CD8A32F41658D03680383C5B8E0765335D792D7A06D8647ADB,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576301906028789
684D1044389BAB2B800AD7DDDAF0BEAFE883C5FCBE541F423AAFEC4668F7229C,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576278011536253
D6B0475F116A15E3C31C53201959E9ADA46B45362738A19508A963AFBE945831,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3576266319619188
0301DF81456531F7DFC14D985D429C7D0CD7A64C900741ED184A408ECDAFD6AA,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.357618893321639
7BDD6E69B601D90395BA82FBAFD03744D54466EB475E23AD669B053FB8E6C8B5,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575809108713863
932F1A3982BEE48148DC7D442BBE397D4A72158A334709506F9C5AAE7B9CBBCE,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575528922506414
202E54EBD98AD0A16CBF8F98D72F705FF90A83D1CF847BF3450914236835CD49,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575403206212234
48306303F07828ABED9EE92105A72B9E4ACF5F01FDD5847ACAC29E3B74F974E6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575306751036806
6A9C0ECA5447768010316C37F80AA12CFE28A47352EC828207E491136D9A14EF,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575306751036806
8BD499B48C526D3FAE400D58D0BDF91FC42860BA4EDDCEC25F9D5EC6F4D35BF0,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575263852459571
DF27689D56080C144EC66F68BAE542B37EAF023D702E359DDB6E059476B8FC41,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3575087963594659
AA1B8C6EABA4EACBF9DCC272E8A4718ACF048EF49729FD496376519F697F8DDB,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3574875093881133
71F3DB80ACD9FBDFBDE3AA7E25C01C8C9117209C4544C188374A78A1B3111230,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3574684717875578
F25488879E3E01C2ADBDC676090D10F36FA42C2C3849695536112E6DCD896CDE,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3574368334534046
81BE3B1D2A48DBBF7141F316996ED96000CE4ECD050053472674332B64F670AD,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3574349938275862
CE1BDCBDFC2DBAD2C26C2E0963E2D158BFDF680C745316432BF6D95B509A1C9F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573937484999859
53DA6AF16E05D03E7693841D5ECD85C261D97561070A369EC7F71F6B4E5F6AC1,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573876769425438
393B593131F13B4E26A9A8240706175061042BCF8DD8FBF1B46C84A11D0C4725,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573809147309569
9B8312A3C7AFB08118CC6E7D1E9AC0AAF1EC4ECAAB4BDD7A599C6EAB5CFC3687,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573809147309569
47F461CA33C56610D7F355CABF86FCD9A4D17CDE5F6BF1DA15B0813674CD0448,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573582524250882
1EC2DA95CC72453BCD4F5C8FC80318CBEFE96F239FDCAFE3BF2310847C24BED9,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573510247247685
6B8CED830FFC87A0AC61C3A0B36A58F14726DBF7744592AA999E1DA4172728A5,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573474566401242
FC135E251460AC7ADDE2051196ABD721509B0A99BB1A4B38D84D27CE1D3E0528,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573252963294171
850DA81768C515B8EE2D08A337F06090C7CB18DB9AE87DC0EDE4CA53BDD54D0F,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573252963294171
99D951305E7F065E05B93B988D593C05479C5155FCD0B01FB1F2927734755224,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573162650003284
B1DAB4A5A9DF3354AAE47EAF42C2B4C45471E6E1906ED905DAE871C89E3D7DC7,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3573140118828306
5CF0BEC5C85F7924EB26BE6261226E6FE60DA36C2920B0C4FA2C99208188A0B2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3572677831679127
B45FA9503F0DB807A16E65704EC5DFBCF944695761E158C3141EEE2CFDE3B603,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3572191020523728
8AC3B139574529EC52F0F4BCFD5C88ED5C86012D70182885D8287608B511746E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3571735291537621
761E4D9D266133A8418ED0F39002FE091D5A45C4D129B9F360442033D80E67C5,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.357165475757402
42360126A71F7D3D012152E1FA2715A4C4F31CF5207498DC47CB8D564D5C04D2,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3571596490128149
D0C3EF506BEE3FAE66197DF860E52E1CC621FC1CD0F81AEBED891B66F94C2D97,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3571431218427071
3956B00CF74BAA5152568BAF7CA0F0D59E5C1829429C0026362A4B941F883754,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.357139013291603
D36229AF6B826983ACF6C9A52C2CAB5A2531787517BA7FD285E3D33D1FF3519B,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.357034289534892
58DEE31B314C11FB2B422B839E4900D3AC6A62186AE0CF09BF224B90C2762B90,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3570087291297341
2D7C72983036FA6129049E9A2A68B50E65A91C6FBD5BF22356AF2AE35BE1F84E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3570050727277113
87872C8BB545F91348FBED4BD20138F83B0806C12204D08931A865EFA8BB0BF9,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3569795468489443
878E37C8AF268021AFCD7E4689AEBDDFF5D1DF8AE604EADD5531051AEA084E46,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3569738368816648
303747CDEAAA149A688DC2FB1989BB94C301AE372F38A7BD41731E766B4927AC,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.356963813732529
EE01D8B4AA42959C7E08573DF2A57CDB6873B87FF7EE4A76CB264E24F9B4FBED,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3569173831890432
87FAC5BAF431C9B7793D57A653BBA51373085D5471F874ADC2CA427D5B907DFB,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3569107130748331
0C50B22760E8FEE29F2276D629696BAF64F834C6939AD891B9F6E1BF23FC5BC1,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3569087565137162
CD56706AF4111F5CC064A77AC9631A6715D9268F5224C4D1BB9C6FAD49B954B8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.35690589110015
8FF77660F4080B915BE83FEDA4FAC47753D94CEE1261D011965376FDC99B44B5,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568851995572578
4E119E846F1CBEC563D5B2AA0F9D082F3C8C1BCDD922F25572B05748B4CCABF6,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568809496557059
985B581CB038E5726244EB711A38F61E8B2D24BA24558995E85B2D89C8633141,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568665324011379
5F550147DA6F9E9F425A965E004ED40825E99541092590A7B84CE7EA48E78060,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568615468883254
3593289133D239EA5B4E1AFE14E21F18F2C5A3A757A22167665A95094176567E,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568526396791746
B2F325541A538564957B5025B4D85F4DD44E0713FF4047D3700864D1C80A050C,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568366943702081
C0F74099C787DC6DAF33AC341D79E20A078054155538EEA0B0D24F0D9B9C1363,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568303199302263
4BF693D12434271EF15076549CD53C5A842362DB0A981F837D3452DBE596A12E,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568286521302699
3D2DE527B516E6DA654857C93AE8723525D59B4175CBD41FDF65ED142BF0E823,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3568004818010575
0667AFBC92C90DC08A0967663BEABF7D1022ADE7932F049B7C985302568C4D7D,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3567686003501814
C8A7765EFF751512699720F9E679039ECB7FEF77AD54C573AC98D590F6942B29,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3567499033336545
A190AC74783ADC4F50A2F656B5528C30EB75CF6C17B9759FE931B6DD64ABBF3D,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3567309921492084
2A58B2699B66A8C7EA8D019433069662EC70A0BC94218E73E92628FD06C11D98,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3567197063674124
B5284FFCB3A348608F38553AC5E659B6D05952BAFCD5C27A76677590E955CE23,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3567044945704339
6D060DA3BA974B7D661467520FA3489B71AAACFB793A8B24A052B11AA9C06579,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3566789135685897
DFA115B274788B07E69B0C4442ED740520A323B5BF3C97D259663754A889BCC8,TIENDAS,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3566430287722699
58C958047F379887DEA99808767C05636FCDC65FD5374194ECC02C51B7DF4812,VIRTUAL,4. BAJO,P4,REFERENCIA,REFERENCIA,P4,0.3566029106791369
